CC22_320a,numchildren,CC22_300d_3,CC22_300d_1,CC22_300d_4,CC22_300d_6,CC22_300d_5,CC22_300d_2,CC22_309f,hispanic,CC22_300b_7,CC22_302,pew_religimp,faminc_new,CC22_327a,transgender,urbancity,employ,CC22_360,CC22_300b_8,gender4,CC22_303,CC22_300b_2,ideo5,gunown,sexuality,CC22_300b_6,CC22_309e,marstat,CC22_300b_4,CC22_320b,CC22_304,CC22_320c,industry,educ,race,CC22_300b_1,CC22_333,religpew,CC22_300b_3,presvote20post,presvote16post,CC22_300b_5,CC22_306,investor
0,-0.3394695798103209,1.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,2,1.0,3.0,2.0,1,3.0,1.0,4,1.0,1.0,2.0,4.0,5.0,2.0,3.0,1.0,4.0,9.0,5,1,2.0,5.0,6,2.0,6.0,7.0,2.0,4.0,2.0
1,0.44339199450466793,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,2,2.0,4.0,2.0,2,3.0,1.0,6,2.0,1.0,1.0,5.0,5.0,2.0,4.0,1.0,4.0,8.0,2,1,1.0,1.0,11,2.0,6.0,1.0,2.0,1.0,2.0
1,-0.3615118125117531,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,3.0,15.0,1.0,2.0,4,5.0,2.0,2.0,2,3.0,2.0,6,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,13.0,3,5,2.0,1.0,7,2.0,6.0,2.0,1.0,2.0,2.0
0,-0.18827817045725534,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,3,5.0,1.0,2.0,2,3.0,1.0,6,1.0,1.0,2.0,5.0,1.0,2.0,4.0,5.0,3.0,8.0,2,1,2.0,1.0,1,2.0,2.0,7.0,2.0,2.0,2.0
1,0.1945461391814371,1.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,5.0,2.0,6.0,2.0,2.0,1,2.0,1.0,1.0,2,3.0,1.0,6,3.0,1.0,2.0,4.0,6.0,2.0,3.0,1.0,4.0,8.0,4,2,2.0,5.0,11,2.0,6.0,2.0,2.0,1.0,1.0
0,0.43769446478888935,1.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,4.0,1.0,2.0,4,2.0,2.0,2.0,1,4.0,2.0,3,3.0,4.0,2.0,3.0,5.0,2.0,3.0,1.0,4.0,4.0,5,1,2.0,4.0,11,2.0,3.0,7.0,1.0,2.0,2.0
1,-0.5326082920744066,1.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,6.0,2.0,2.0,2,7.0,1.0,2.0,2,3.0,2.0,3,3.0,1.0,2.0,2.0,6.0,1.0,4.0,1.0,4.0,12.0,3,1,2.0,2.0,12,2.0,6.0,1.0,1.0,1.0,2.0
0,-0.22945564861653134,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,16.0,2.0,2.0,2,5.0,1.0,2.0,2,4.0,1.0,6,1.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0,4.0,6.0,3,1,2.0,4.0,8,2.0,3.0,7.0,1.0,4.0,2.0
0,0.058491357129918695,1.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,5.0,4.0,6.0,2.0,2.0,4,5.0,2.0,2.0,1,4.0,2.0,2,1.0,1.0,2.0,2.0,6.0,2.0,5.0,1.0,4.0,4.0,4,1,2.0,3.0,2,2.0,6.0,1.0,2.0,1.0,1.0
1,0.02414261856177222,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,2,2.0,1.0,2.0,2,5.0,2.0,3,8.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,10.0,5,7,2.0,3.0,10,1.0,2.0,6.0,1.0,4.0,2.0
0,0.003410609714744552,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,3.0,3.0,1.0,2.0,2,4.0,2.0,2.0,1,3.0,2.0,2,3.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,5.0,10.0,2,1,2.0,2.0,9,1.0,6.0,7.0,2.0,4.0,2.0
1,0.4024368134866368,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,5.0,4.0,1.0,1.0,2.0,3,1.0,1.0,2.0,2,3.0,2.0,3,1.0,1.0,2.0,3.0,5.0,2.0,4.0,1.0,3.0,8.0,2,1,1.0,3.0,10,1.0,1.0,7.0,2.0,3.0,2.0
1,-0.11729255940913537,1.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,2,7.0,3.0,2.0,2,5.0,1.0,4,3.0,1.0,2.0,2.0,6.0,2.0,4.0,1.0,4.0,4.0,3,1,2.0,1.0,12,1.0,1.0,7.0,1.0,4.0,1.0
0,-0.1802548369835533,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,3,2.0,4.0,2.0,2,4.0,2.0,3,2.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,3,1,2.0,1.0,11,2.0,6.0,7.0,2.0,1.0,2.0
1,0.2727428302924323,1.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,3.0,4.0,1.0,2.0,1,1.0,3.0,1.0,2,5.0,2.0,3,2.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,13.0,5,1,2.0,4.0,11,2.0,2.0,7.0,2.0,2.0,2.0
0,0.10287772517903752,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,4.0,97.0,1.0,2.0,4,1.0,1.0,2.0,2,4.0,2.0,3,1.0,1.0,2.0,3.0,6.0,2.0,3.0,1.0,4.0,10.0,2,7,2.0,1.0,11,1.0,1.0,2.0,1.0,1.0,2.0
1,-0.21330860580886976,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,4,7.0,3.0,2.0,1,3.0,2.0,6,1.0,3.0,1.0,3.0,1.0,2.0,4.0,5.0,4.0,7.0,2,1,1.0,3.0,1,2.0,6.0,7.0,2.0,4.0,2.0
1,-0.14980554574405167,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,5.0,3.0,3.0,1.0,2.0,2,6.0,4.0,2.0,1,4.0,2.0,3,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,8.0,5,1,2.0,4.0,1,2.0,1.0,1.0,1.0,4.0,2.0
1,0.03816470433897698,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,5.0,4.0,13.0,1.0,2.0,4,4.0,4.0,1.0,1,5.0,2.0,4,2.0,4.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,14.0,2,1,2.0,3.0,5,2.0,5.0,2.0,2.0,4.0,2.0
1,-0.15686300928644153,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,8.0,2.0,2.0,2,5.0,2.0,2.0,2,3.0,2.0,4,3.0,1.0,2.0,3.0,6.0,2.0,2.0,1.0,3.0,10.0,2,1,1.0,2.0,1,1.0,1.0,2.0,2.0,1.0,2.0
0,0.14100153472267044,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,1,1.0,2.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,3.0,4.0,2.0,5.0,1.0,3.0,10.0,2,4,1.0,3.0,3,2.0,6.0,7.0,2.0,2.0,1.0
0,-0.2943088929130924,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2,5.0,2.0,2.0,2,3.0,1.0,6,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,12.0,4,1,1.0,3.0,4,2.0,1.0,2.0,2.0,1.0,2.0
0,-0.006271653000750551,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,4,5.0,1.0,2.0,1,3.0,1.0,2,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,5.0,2,1,2.0,1.0,2,1.0,6.0,7.0,1.0,2.0,2.0
0,-0.019221488478234537,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,12.0,1.0,2.0,3,5.0,1.0,2.0,2,2.0,1.0,3,3.0,4.0,2.0,5.0,6.0,2.0,2.0,1.0,3.0,8.0,2,1,1.0,2.0,11,1.0,1.0,7.0,2.0,4.0,2.0
1,0.4007718263744143,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,11.0,1.0,2.0,3,5.0,1.0,2.0,1,3.0,1.0,3,3.0,1.0,2.0,4.0,5.0,1.0,2.0,1.0,3.0,8.0,2,1,2.0,2.0,1,1.0,1.0,1.0,2.0,1.0,2.0
1,0.3737396573815479,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,4.0,3.0,6.0,1.0,2.0,5,1.0,1.0,2.0,2,4.0,2.0,3,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,8.0,5,1,2.0,1.0,11,1.0,1.0,7.0,2.0,1.0,2.0
0,0.21308046214155751,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,6.0,2.0,2.0,4,6.0,3.0,2.0,1,4.0,1.0,3,3.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,2.0,14.0,2,1,1.0,1.0,1,2.0,1.0,2.0,2.0,2.0,2.0
0,0.060529817061095434,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,2.0,5,5.0,2.0,2.0,2,3.0,2.0,6,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,12.0,2,1,1.0,3.0,4,2.0,1.0,1.0,2.0,1.0,2.0
1,0.047848253679597275,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,97.0,1.0,2.0,1,1.0,3.0,2.0,1,4.0,1.0,6,3.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,12.0,3,1,2.0,1.0,1,2.0,1.0,2.0,2.0,1.0,2.0
1,0.1765162752149633,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,11.0,1.0,2.0,1,1.0,2.0,2.0,2,3.0,2.0,2,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,5.0,6,1,1.0,1.0,11,1.0,4.0,1.0,2.0,3.0,2.0
1,-0.14597649139663355,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,1.0,7.0,1.0,2.0,1,5.0,2.0,2.0,2,3.0,2.0,3,1.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,2,1,1.0,1.0,10,1.0,6.0,7.0,2.0,1.0,2.0
0,0.02645395795136219,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,6.0,1.0,2.0,3,1.0,3.0,1.0,2,3.0,2.0,2,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,4.0,15.0,2,1,1.0,2.0,1,2.0,1.0,1.0,1.0,1.0,2.0
1,0.2924489928747135,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,4,6.0,1.0,2.0,2,4.0,1.0,4,3.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,3,1,2.0,1.0,2,1.0,1.0,1.0,2.0,2.0,1.0
0,0.04179056696130473,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2,6.0,2.0,2.0,2,3.0,1.0,4,3.0,4.0,2.0,4.0,1.0,2.0,3.0,1.0,4.0,10.0,2,4,1.0,1.0,11,1.0,6.0,1.0,2.0,1.0,1.0
1,-0.034237232454036134,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,9.0,2.0,2.0,2,1.0,1.0,2.0,2,3.0,1.0,4,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,15.0,2,1,2.0,1.0,2,2.0,1.0,1.0,2.0,1.0,1.0
1,0.1406502456275612,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,4,5.0,1.0,2.0,2,4.0,2.0,3,2.0,1.0,2.0,3.0,4.0,2.0,5.0,1.0,4.0,7.0,2,1,1.0,1.0,1,2.0,1.0,7.0,2.0,1.0,2.0
0,0.49495251638043297,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,5.0,1.0,2.0,1,1.0,2.0,2.0,2,3.0,1.0,3,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,16.0,2,1,1.0,3.0,11,2.0,1.0,7.0,2.0,1.0,2.0
1,0.7562857307267159,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2,5.0,2.0,2.0,1,3.0,1.0,4,2.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,3.0,12.0,4,1,1.0,1.0,2,1.0,2.0,1.0,2.0,1.0,1.0
0,0.2216540123520598,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1,4.0,2.0,2.0,2,4.0,2.0,4,2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,9.0,2,1,1.0,1.0,1,1.0,2.0,2.0,2.0,1.0,2.0
1,-0.060489724046583634,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,97.0,2.0,2.0,1,5.0,2.0,2.0,2,3.0,1.0,4,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,10.0,5,1,1.0,1.0,1,2.0,6.0,7.0,2.0,2.0,1.0
0,0.0513034929335074,1.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,5.0,1.0,6.0,2.0,2.0,3,5.0,1.0,2.0,1,3.0,1.0,3,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,9.0,5,1,2.0,3.0,4,2.0,1.0,2.0,2.0,1.0,1.0
1,-0.016666663787692475,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,11.0,2.0,2.0,2,4.0,3.0,2.0,2,3.0,1.0,6,3.0,1.0,2.0,5.0,5.0,2.0,1.0,1.0,3.0,7.0,3,1,2.0,2.0,2,1.0,6.0,1.0,2.0,1.0,2.0
0,0.0007866279580127089,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2,5.0,2.0,1.0,1,3.0,2.0,4,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,12.0,3,1,2.0,1.0,1,2.0,1.0,1.0,2.0,1.0,2.0
0,0.03940499628130979,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,5.0,1.0,2.0,3,5.0,2.0,1.0,2,3.0,2.0,3,8.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,5.0,5,1,2.0,1.0,1,1.0,6.0,7.0,2.0,1.0,2.0
1,0.13935194244995347,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,5.0,4.0,97.0,1.0,2.0,1,6.0,1.0,2.0,2,3.0,1.0,3,3.0,1.0,2.0,3.0,6.0,2.0,4.0,1.0,3.0,11.0,2,1,2.0,1.0,2,2.0,1.0,3.0,2.0,1.0,1.0
0,0.16216778310555463,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,9.0,2.0,2.0,1,2.0,2.0,2.0,2,3.0,2.0,6,3.0,1.0,2.0,4.0,3.0,2.0,4.0,1.0,1.0,16.0,2,1,1.0,3.0,1,2.0,1.0,1.0,2.0,1.0,2.0
1,-0.1369278516803467,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2,2.0,2.0,2.0,1,3.0,1.0,3,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,10.0,2,1,1.0,1.0,3,2.0,6.0,7.0,2.0,1.0,1.0
0,0.28945388660184024,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2,1.0,2.0,2.0,2,4.0,1.0,3,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,15.0,5,1,1.0,1.0,4,2.0,1.0,6.0,2.0,1.0,2.0
0,-0.42074300137711257,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,1,7.0,1.0,2.0,2,4.0,1.0,3,3.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,7.0,5,1,1.0,1.0,4,2.0,1.0,1.0,1.0,1.0,1.0
0,0.45356420568058414,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,2,5.0,3.0,2.0,2,3.0,1.0,4,3.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,4.0,3.0,2,1,1.0,2.0,1,2.0,1.0,7.0,2.0,1.0,2.0
1,-0.5633871529661847,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,3,5.0,2.0,2.0,2,4.0,1.0,3,3.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,5.0,2,1,2.0,1.0,1,2.0,1.0,2.0,2.0,1.0,1.0
0,-0.005700502186361957,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2,2.0,2.0,2.0,2,3.0,1.0,3,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,8.0,4,1,2.0,2.0,2,2.0,1.0,7.0,2.0,4.0,2.0
1,0.12686176225951373,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,8.0,1.0,2.0,1,4.0,2.0,2.0,4,3.0,2.0,3,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,10.0,3,2,2.0,1.0,5,1.0,6.0,7.0,2.0,2.0,2.0
0,0.4849790523549446,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,97.0,1.0,2.0,2,2.0,2.0,2.0,2,3.0,2.0,4,2.0,1.0,2.0,2.0,5.0,1.0,3.0,3.0,1.0,8.0,3,8,1.0,4.0,11,1.0,6.0,7.0,1.0,1.0,2.0
1,-0.3589007373072471,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,14.0,1.0,1.0,1,8.0,2.0,2.0,2,5.0,2.0,6,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,11.0,1,4,2.0,3.0,11,2.0,6.0,6.0,1.0,2.0,2.0
0,-0.2553083295759407,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,4,1.0,1.0,2.0,1,3.0,1.0,3,2.0,1.0,2.0,3.0,1.0,2.0,5.0,3.0,4.0,8.0,2,2,1.0,1.0,11,1.0,5.0,7.0,2.0,1.0,2.0
1,0.31711412680483175,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,3,8.0,2.0,2.0,1,1.0,1.0,6,1.0,1.0,2.0,1.0,5.0,1.0,3.0,3.0,3.0,10.0,3,1,2.0,4.0,10,1.0,6.0,7.0,1.0,4.0,2.0
0,0.20099288196812742,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,1,1.0,2.0,2.0,1,3.0,1.0,3,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0,3,1,1.0,2.0,11,1.0,1.0,7.0,2.0,4.0,2.0
1,0.2133076747996878,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1,4.0,2.0,2.0,1,2.0,2.0,6,3.0,1.0,2.0,3.0,5.0,2.0,3.0,4.0,2.0,12.0,5,2,1.0,1.0,1,2.0,6.0,7.0,2.0,2.0,2.0
0,0.08697316536085392,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3,4.0,4.0,2.0,2,2.0,2.0,3,3.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,3.0,1.0,2,1,2.0,3.0,8,2.0,1.0,1.0,2.0,1.0,1.0
0,-0.1138799578056482,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,5.0,1.0,2.0,1,1.0,2.0,2.0,1,2.0,2.0,3,3.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,11.0,2,6,2.0,1.0,1,1.0,1.0,7.0,2.0,3.0,2.0
1,-0.2908086831369298,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,5,6.0,2.0,1.0,1,3.0,1.0,3,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,8.0,3,2,2.0,2.0,11,2.0,1.0,7.0,2.0,4.0,1.0
1,-0.09811706896677945,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,97.0,2.0,2.0,1,4.0,3.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,3.0,6.0,2.0,2.0,1.0,5.0,12.0,2,2,2.0,5.0,5,1.0,1.0,6.0,1.0,4.0,2.0
1,-0.05324563006871956,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,97.0,1.0,2.0,2,1.0,3.0,2.0,1,3.0,1.0,3,3.0,1.0,2.0,3.0,5.0,1.0,2.0,3.0,3.0,2.0,1,1,1.0,2.0,2,1.0,1.0,7.0,1.0,2.0,2.0
1,0.5136554841379217,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,2,1.0,2.0,2.0,1,3.0,1.0,6,2.0,1.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,4.0,2,2,1.0,4.0,1,2.0,2.0,7.0,1.0,1.0,2.0
1,-0.24241750990590316,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,5.0,3.0,3.0,1.0,2.0,1,1.0,4.0,2.0,2,3.0,1.0,2,3.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,6.0,2,1,2.0,2.0,10,1.0,6.0,7.0,2.0,4.0,1.0
0,-0.22328749721752453,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,8.0,2.0,2.0,2,1.0,2.0,2.0,2,3.0,2.0,1,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,3,3,2.0,1.0,2,2.0,1.0,1.0,2.0,1.0,1.0
1,-0.07991832260077157,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,97.0,1.0,2.0,1,1.0,2.0,2.0,1,4.0,2.0,2,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,12.0,5,3,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0
0,-0.08528858188528463,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,11.0,1.0,2.0,1,1.0,2.0,2.0,2,3.0,2.0,3,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,16.0,3,3,2.0,1.0,2,2.0,1.0,7.0,2.0,2.0,2.0
0,0.12509216977525026,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,6.0,1.0,2.0,1,9.0,4.0,2.0,1,4.0,2.0,1,3.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,4.0,6.0,2,3,2.0,1.0,11,1.0,1.0,1.0,2.0,2.0,2.0
1,-0.12268360694591739,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,10.0,1.0,2.0,1,1.0,2.0,2.0,2,4.0,1.0,3,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,8.0,2,3,1.0,1.0,9,2.0,6.0,1.0,2.0,1.0,2.0
0,-0.06229923694298768,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,4.0,7.0,1.0,2.0,2,1.0,2.0,2.0,2,2.0,2.0,2,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,6.0,6,3,1.0,1.0,11,1.0,1.0,1.0,2.0,1.0,1.0
1,0.26636715715601933,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,10.0,1.0,2.0,2,1.0,2.0,2.0,2,3.0,2.0,1,3.0,1.0,2.0,4.0,5.0,2.0,2.0,2.0,4.0,16.0,3,3,2.0,2.0,1,1.0,1.0,1.0,2.0,1.0,1.0
0,-0.2157044306707651,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,9.0,1.0,3.0,2,5.0,4.0,2.0,2,1.0,1.0,3,3.0,1.0,1.0,3.0,3.0,1.0,5.0,2.0,4.0,8.0,3,1,1.0,3.0,4,2.0,6.0,1.0,2.0,2.0,1.0
1,0.36402596999085085,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,12.0,1.0,2.0,1,1.0,2.0,1.0,2,3.0,2.0,2,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,16.0,1,7,1.0,2.0,10,1.0,1.0,1.0,2.0,1.0,2.0
1,-0.1860770644899903,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,10.0,1.0,2.0,2,7.0,2.0,2.0,2,3.0,1.0,1,3.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,8.0,5,3,1.0,1.0,2,2.0,1.0,1.0,2.0,1.0,2.0
0,-0.38406427838462426,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,5.0,4.0,13.0,2.0,2.0,1,2.0,2.0,2.0,1,2.0,2.0,2,3.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0,4.0,9.0,6,3,1.0,1.0,2,1.0,1.0,1.0,2.0,2.0,2.0
0,0.11809512906788434,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,1.0,10.0,1.0,2.0,2,2.0,3.0,2.0,3,3.0,2.0,2,3.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,12.0,3,4,2.0,1.0,9,2.0,1.0,1.0,2.0,1.0,1.0
0,0.17641475948112068,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,9.0,2.0,1.0,3,2.0,3.0,2.0,2,2.0,1.0,4,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,15.0,3,1,2.0,2.0,11,2.0,6.0,6.0,2.0,2.0,2.0
