CC22_320a,numchildren,CC22_300d_3,CC22_300d_1,CC22_300d_4,CC22_300d_6,CC22_300d_5,CC22_300d_2,CC22_309f,hispanic,CC22_300b_7,CC22_302,pew_religimp,faminc_new,CC22_327a,transgender,urbancity,employ,CC22_360,CC22_300b_8,gender4,CC22_303,CC22_300b_2,ideo5,gunown,sexuality,CC22_300b_6,CC22_309e,marstat,CC22_300b_4,CC22_320b,CC22_304,CC22_320c,industry,educ,race,CC22_300b_1,CC22_333,religpew,CC22_300b_3,presvote20post,presvote16post,CC22_300b_5,CC22_306,investor
0,1.9499985141625673,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,6.0,2.0,2.0,3,5.0,1.0,2.0,1,2.0,1.0,4,3.0,1.0,2.0,4.0,5.0,2.0,4.0,1.0,3.0,9.0,2,2,1.0,2.0,1,2.0,2.0,2.0,2.0,4.0,2.0
1,2.593672744263631,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,4,7.0,3.0,2.0,1,4.0,2.0,4,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,10.0,2,1,2.0,3.0,1,2.0,2.0,2.0,1.0,1.0,2.0
0,2.081375207381881,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,6.0,2.0,2.0,2,2.0,3.0,2.0,1,4.0,2.0,5,1.0,1.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,10.0,1,5,2.0,3.0,12,2.0,2.0,7.0,1.0,2.0,2.0
1,2.888965924296526,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,6.0,1.0,2.0,4,6.0,1.0,2.0,2,3.0,2.0,4,1.0,1.0,2.0,4.0,5.0,2.0,4.0,1.0,4.0,8.0,2,1,2.0,2.0,2,2.0,2.0,2.0,2.0,1.0,2.0
0,3.1146093915399558,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,1,6.0,3.0,2.0,2,5.0,1.0,5,1.0,1.0,2.0,4.0,4.0,2.0,5.0,2.0,2.0,17.0,2,1,2.0,4.0,11,2.0,6.0,7.0,1.0,4.0,2.0
1,2.3673378569714205,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,5.0,2.0,2.0,4,2.0,3.0,1.0,2,5.0,2.0,5,3.0,1.0,2.0,5.0,1.0,2.0,5.0,2.0,5.0,6.0,2,1,1.0,4.0,1,2.0,2.0,2.0,2.0,4.0,2.0
1,2.391417620423467,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,6.0,1.0,2.0,1,6.0,3.0,2.0,2,3.0,2.0,3,1.0,1.0,2.0,4.0,3.0,2.0,4.0,1.0,2.0,5.0,4,1,2.0,2.0,1,2.0,2.0,2.0,1.0,1.0,2.0
0,2.2315484910195535,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,7.0,2.0,2.0,1,5.0,3.0,2.0,1,3.0,2.0,5,3.0,1.0,2.0,5.0,4.0,2.0,3.0,1.0,4.0,6.0,5,1,2.0,2.0,2,2.0,2.0,2.0,1.0,2.0,2.0
0,1.3887129555955697,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,4,7.0,3.0,2.0,1,3.0,2.0,3,3.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,9.0,3,1,2.0,3.0,1,2.0,2.0,7.0,1.0,4.0,2.0
0,1.8289320212373592,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,3,4.0,1.0,2.0,2,3.0,2.0,5,1.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,9.0,3,1,2.0,2.0,1,2.0,2.0,2.0,1.0,4.0,1.0
1,2.467919714677004,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,1,2.0,2.0,2.0,2,3.0,1.0,3,8.0,1.0,2.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,2,1,1.0,4.0,11,2.0,6.0,7.0,1.0,4.0,2.0
1,2.122963494967484,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,1,4.0,4.0,2.0,1,3.0,1.0,3,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,4.0,7.0,2,1,2.0,1.0,11,2.0,2.0,7.0,1.0,1.0,2.0
1,1.4299512959001603,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,3,6.0,1.0,2.0,2,3.0,1.0,3,8.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,4,5,1.0,3.0,9,2.0,6.0,1.0,2.0,4.0,2.0
1,2.8495964386478354,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,3.0,1.0,1.0,2.0,3,2.0,1.0,2.0,1,4.0,2.0,4,3.0,1.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,3,2,1.0,2.0,11,2.0,6.0,6.0,1.0,4.0,2.0
1,2.4212073105104968,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,2.0,1,9.0,1.0,2.0,2,3.0,1.0,3,3.0,5.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,6.0,5,3,2.0,5.0,9,1.0,3.0,7.0,2.0,3.0,2.0
0,1.9619287410078985,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,8.0,1.0,2.0,2,1.0,4.0,2.0,2,4.0,2.0,1,3.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,13.0,4,1,2.0,1.0,11,2.0,6.0,7.0,2.0,1.0,2.0
1,1.8994878834664375,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,4.0,2.0,2.0,2.0,4,5.0,4.0,2.0,2,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,17.0,3,1,2.0,1.0,10,1.0,6.0,7.0,1.0,1.0,2.0
1,1.8646802322442764,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,4.0,97.0,2.0,2.0,2,1.0,3.0,2.0,1,3.0,2.0,3,3.0,4.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,10.0,3,1,2.0,2.0,5,2.0,6.0,7.0,2.0,4.0,2.0
1,3.58652430605042,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,7.0,1.0,2.0,4,2.0,2.0,2.0,1,5.0,2.0,3,3.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,6.0,2,1,2.0,4.0,10,1.0,1.0,7.0,2.0,2.0,1.0
0,1.9923070564132983,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,5.0,1.0,2.0,5,1.0,1.0,2.0,2,4.0,1.0,3,1.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,12.0,5,1,2.0,1.0,9,2.0,2.0,4.0,2.0,4.0,2.0
0,1.7943321992693595,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,2,8.0,1.0,2.0,1,5.0,1.0,1,3.0,6.0,1.0,3.0,5.0,2.0,2.0,1.0,4.0,10.0,2,3,2.0,2.0,11,2.0,6.0,7.0,1.0,1.0,2.0
0,2.417220155383464,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,4,6.0,1.0,2.0,1,5.0,2.0,3,3.0,6.0,2.0,4.0,5.0,2.0,4.0,2.0,4.0,10.0,2,2,1.0,1.0,9,2.0,1.0,7.0,2.0,4.0,2.0
0,3.6196383948086845,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3,5.0,3.0,2.0,2,3.0,2.0,3,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.0,4.0,10.0,5,1,2.0,4.0,12,2.0,6.0,7.0,1.0,2.0,2.0
1,2.441387656788213,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,1,9.0,2.0,2.0,2,3.0,1.0,3,1.0,1.0,2.0,5.0,4.0,2.0,4.0,1.0,4.0,7.0,4,1,1.0,1.0,1,2.0,6.0,7.0,2.0,1.0,1.0
0,1.583822825113852,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,2,1.0,1.0,2.0,1,5.0,2.0,1,1.0,1.0,2.0,3.0,5.0,2.0,4.0,1.0,4.0,17.0,3,1,2.0,1.0,12,2.0,1.0,7.0,2.0,4.0,2.0
0,4.475015572697208,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,2,7.0,3.0,1.0,1,3.0,2.0,6,1.0,1.0,2.0,5.0,1.0,1.0,4.0,2.0,4.0,8.0,2,2,2.0,5.0,3,1.0,6.0,7.0,1.0,4.0,2.0
0,3.162719219640239,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,8.0,1.0,2.0,2,7.0,2.0,2.0,1,3.0,1.0,3,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,5.0,3,1,1.0,5.0,11,2.0,6.0,4.0,2.0,4.0,2.0
1,2.072738580363689,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,1.0,2.0,2,1.0,2.0,2.0,2,4.0,1.0,3,1.0,4.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,12.0,1,1,1.0,5.0,11,2.0,2.0,6.0,1.0,1.0,2.0
1,1.4733062486499213,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,13.0,1.0,2.0,2,9.0,1.0,1.0,2,3.0,1.0,3,3.0,1.0,2.0,4.0,5.0,2.0,4.0,2.0,4.0,5.0,3,1,2.0,1.0,11,2.0,6.0,1.0,2.0,2.0,2.0
0,2.852348584217499,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,2.0,3,7.0,1.0,2.0,2,4.0,2.0,4,3.0,6.0,2.0,3.0,5.0,2.0,4.0,1.0,4.0,10.0,2,2,1.0,1.0,2,2.0,2.0,1.0,2.0,4.0,2.0
0,3.1040215879432784,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,4,6.0,1.0,2.0,1,3.0,1.0,3,8.0,1.0,2.0,5.0,5.0,2.0,4.0,1.0,2.0,8.0,2,1,2.0,2.0,9,2.0,6.0,7.0,2.0,4.0,2.0
0,1.862221616278601,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,6.0,4.0,6.0,1.0,2.0,4,6.0,2.0,2.0,2,2.0,1.0,3,2.0,2.0,2.0,5.0,5.0,2.0,4.0,1.0,4.0,8.0,1,1,1.0,2.0,1,1.0,6.0,7.0,2.0,4.0,2.0
1,2.567250215720053,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1.0,1.0,2.0,2,5.0,1.0,3,1.0,1.0,2.0,2.0,5.0,2.0,3.0,1.0,4.0,12.0,3,2,2.0,2.0,2,2.0,6.0,3.0,1.0,2.0,2.0
1,2.902041019845598,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,1,1.0,2.0,2.0,1,3.0,1.0,2,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,7.0,3,2,1.0,1.0,11,2.0,2.0,7.0,1.0,4.0,2.0
1,1.8668481551057585,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,6.0,4.0,5.0,1.0,2.0,4,2.0,1.0,2.0,1,3.0,1.0,6,3.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,5.0,5.0,2,1,1.0,1.0,2,1.0,6.0,7.0,1.0,1.0,2.0
0,0.06357536612139691,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,9.0,1.0,2.0,4,1.0,2.0,2.0,2,3.0,2.0,2,3.0,1.0,1.0,2.0,5.0,1.0,3.0,2.0,3.0,7.0,3,3,2.0,1.0,10,1.0,2.0,7.0,2.0,1.0,2.0
0,2.9854688451099523,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,7.0,1.0,2.0,2,1.0,4.0,2.0,2,4.0,1.0,6,3.0,1.0,2.0,4.0,2.0,1.0,5.0,3.0,3.0,17.0,2,1,2.0,3.0,11,2.0,1.0,7.0,2.0,1.0,1.0
1,2.9693330840361187,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,97.0,1.0,2.0,2,2.0,3.0,2.0,2,3.0,1.0,2,2.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,5.0,5,1,1.0,2.0,11,1.0,6.0,7.0,2.0,2.0,2.0
1,2.8918733620928077,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,10.0,1.0,2.0,1,2.0,1.0,2.0,1,3.0,1.0,3,3.0,2.0,2.0,3.0,1.0,2.0,5.0,5.0,2.0,5.0,4,6,1.0,3.0,11,1.0,5.0,7.0,2.0,3.0,1.0
0,3.1808742962121554,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,7.0,1.0,2.0,1,6.0,1.0,2.0,2,3.0,1.0,1,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,11.0,1,5,2.0,2.0,10,1.0,6.0,2.0,2.0,4.0,2.0
0,2.385407189449824,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,9.0,1.0,2.0,4,9.0,1.0,2.0,2,1.0,1.0,2,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,3,1,2.0,4.0,11,1.0,5.0,7.0,2.0,1.0,1.0
0,3.765074574861666,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1,1.0,3.0,2.0,1,4.0,1.0,3,3.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,5.0,5,1,2.0,1.0,11,2.0,2.0,7.0,2.0,2.0,1.0
1,2.198720928817485,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,6.0,1.0,15.0,1.0,2.0,1,9.0,3.0,2.0,2,4.0,2.0,3,3.0,1.0,2.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,1,1,2.0,1.0,1,1.0,2.0,2.0,1.0,2.0,2.0
0,4.14658612790463,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,5.0,1.0,2.0,4,1.0,3.0,2.0,1,3.0,1.0,3,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,10.0,5,1,2.0,1.0,1,1.0,2.0,2.0,1.0,2.0,2.0
1,1.1826568227589178,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,12.0,1.0,2.0,3,5.0,3.0,2.0,1,4.0,2.0,3,3.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,5.0,5,4,1.0,1.0,8,1.0,2.0,2.0,1.0,2.0,2.0
1,2.2407179691020196,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,15.0,1.0,2.0,2,6.0,3.0,2.0,1,3.0,1.0,3,3.0,6.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,10.0,5,1,2.0,1.0,10,2.0,3.0,2.0,1.0,1.0,2.0
0,2.4682526165400884,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,10.0,2.0,2.0,2,5.0,2.0,2.0,1,3.0,1.0,3,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,9.0,5,7,2.0,3.0,1,2.0,2.0,7.0,1.0,2.0,1.0
0,1.2609313953262455,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,15.0,2.0,2.0,2,1.0,4.0,1.0,1,3.0,2.0,5,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,5,1,2.0,2.0,12,2.0,3.0,3.0,1.0,2.0,1.0
0,3.005558931725874,2.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,97.0,2.0,2.0,2,5.0,3.0,2.0,1,2.0,1.0,3,3.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,8.0,5,1,1.0,3.0,11,2.0,6.0,2.0,1.0,1.0,1.0
1,0.519387272574898,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,8.0,2.0,2.0,4,1.0,1.0,1.0,2,3.0,2.0,3,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,2,1,2.0,2.0,1,2.0,2.0,2.0,1.0,2.0,1.0
0,2.3407454293674035,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,11.0,2.0,2.0,1,1.0,1.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,6.0,5,5,1.0,4.0,1,2.0,2.0,2.0,1.0,2.0,1.0
0,2.405282525336765,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,9.0,1.0,2.0,3,1.0,1.0,2.0,2,4.0,1.0,5,3.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,8.0,6,1,2.0,2.0,2,2.0,1.0,4.0,1.0,4.0,1.0
1,2.1449656453507453,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,97.0,2.0,2.0,2,4.0,1.0,2.0,1,3.0,2.0,3,3.0,1.0,1.0,3.0,5.0,1.0,4.0,1.0,1.0,16.0,6,1,1.0,3.0,5,2.0,2.0,3.0,2.0,1.0,1.0
1,2.6770845965931147,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,3.0,12.0,2.0,2.0,3,1.0,1.0,1.0,1,3.0,1.0,4,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,5.0,6,1,2.0,2.0,1,2.0,2.0,2.0,2.0,4.0,1.0
0,1.9611466250545795,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,12.0,2.0,2.0,3,1.0,1.0,2.0,1,4.0,1.0,3,3.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,10.0,5,1,1.0,3.0,12,1.0,2.0,3.0,2.0,4.0,1.0
0,1.479895105761933,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,12.0,2.0,2.0,2,1.0,3.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,12.0,2,1,1.0,2.0,12,1.0,2.0,2.0,2.0,1.0,1.0
0,3.0004038229065713,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,2,3.0,4.0,2.0,2,3.0,1.0,2,3.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,10.0,5,1,1.0,2.0,7,1.0,3.0,6.0,1.0,1.0,1.0
0,0.5555878184933791,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,97.0,2.0,2.0,2,2.0,1.0,1.0,2,4.0,1.0,3,3.0,1.0,2.0,3.0,4.0,1.0,4.0,1.0,3.0,6.0,4,1,2.0,3.0,5,2.0,2.0,1.0,1.0,4.0,1.0
0,3.261735690014778,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,6.0,1.0,2.0,4,5.0,1.0,2.0,1,4.0,1.0,4,3.0,1.0,1.0,3.0,4.0,2.0,4.0,1.0,2.0,6.0,6,1,1.0,4.0,9,2.0,3.0,2.0,1.0,1.0,1.0
1,1.1248204208379093,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,6.0,1.0,2.0,2,5.0,1.0,2.0,1,3.0,1.0,6,1.0,1.0,2.0,3.0,6.0,1.0,4.0,1.0,1.0,13.0,5,1,2.0,4.0,2,1.0,2.0,1.0,1.0,4.0,1.0
0,2.104427883758168,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,9.0,2.0,2.0,4,1.0,4.0,1.0,1,4.0,1.0,3,1.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,7.0,6,1,2.0,2.0,5,2.0,2.0,2.0,2.0,4.0,1.0
1,1.826107034650699,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,14.0,2.0,2.0,3,1.0,2.0,1.0,1,1.0,2.0,3,3.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,6.0,3,1,2.0,4.0,1,2.0,2.0,6.0,1.0,1.0,1.0
0,2.6951012591628998,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,10.0,2.0,2.0,2,5.0,4.0,2.0,1,3.0,2.0,3,2.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,2.0,10.0,2,1,1.0,3.0,1,2.0,6.0,2.0,1.0,1.0,1.0
0,3.204253838762942,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,14.0,1.0,2.0,4,1.0,1.0,2.0,1,3.0,2.0,3,3.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,7.0,6,2,2.0,1.0,1,2.0,1.0,1.0,2.0,1.0,1.0
1,2.261935704745727,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,9.0,1.0,2.0,2,5.0,2.0,2.0,2,3.0,1.0,2,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,16.0,6,1,1.0,1.0,10,2.0,1.0,1.0,2.0,1.0,1.0
0,2.455476977220919,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,12.0,2.0,2.0,4,1.0,2.0,2.0,1,3.0,2.0,3,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,17.0,6,1,2.0,2.0,1,1.0,1.0,1.0,2.0,1.0,1.0
1,1.4956313010699827,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,8.0,1.0,2.0,3,1.0,1.0,2.0,2,3.0,2.0,1,3.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,3.0,16.0,5,1,2.0,1.0,7,2.0,1.0,1.0,2.0,2.0,2.0
0,1.9637752859378663,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,97.0,1.0,2.0,1,1.0,2.0,2.0,2,2.0,2.0,3,1.0,1.0,1.0,3.0,6.0,2.0,2.0,2.0,4.0,15.0,5,1,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,1.0
0,1.4974522336773861,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,10.0,2.0,2.0,2,1.0,2.0,2.0,2,2.0,1.0,2,3.0,4.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,16.0,6,1,2.0,1.0,10,1.0,1.0,1.0,2.0,1.0,1.0
0,2.5381501985729016,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,1.0,2.0,2,1.0,2.0,2.0,2,3.0,1.0,6,3.0,1.0,2.0,1.0,5.0,1.0,3.0,2.0,4.0,7.0,2,1,2.0,1.0,1,2.0,1.0,1.0,2.0,1.0,2.0
1,3.6393322057337985,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12.0,1.0,2.0,2,1.0,2.0,2.0,2,3.0,2.0,3,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,7.0,4,1,2.0,1.0,5,2.0,1.0,1.0,2.0,1.0,1.0
1,2.191428573974751,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,10.0,1.0,2.0,4,1.0,2.0,2.0,2,3.0,2.0,2,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,7.0,5,1,2.0,1.0,12,2.0,1.0,1.0,2.0,1.0,1.0
1,2.4411581538707936,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,10.0,1.0,2.0,2,7.0,2.0,2.0,2,3.0,2.0,4,3.0,1.0,2.0,3.0,6.0,2.0,3.0,1.0,4.0,9.0,6,1,2.0,1.0,12,2.0,1.0,6.0,2.0,1.0,1.0
0,2.335493185993841,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,5.0,2.0,2.0,4,5.0,2.0,2.0,1,1.0,2.0,2,2.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,4.0,17.0,6,1,2.0,1.0,1,2.0,1.0,1.0,2.0,1.0,1.0
0,2.5271785425559212,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,13.0,2.0,2.0,2,1.0,1.0,2.0,1,2.0,1.0,3,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,8.0,3,4,2.0,1.0,11,2.0,1.0,1.0,2.0,1.0,1.0
0,2.856546903214431,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,10.0,2.0,2.0,2,9.0,2.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,17.0,6,1,1.0,1.0,1,1.0,1.0,6.0,2.0,1.0,1.0
0,1.8733953249673083,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,10.0,1.0,2.0,1,6.0,2.0,2.0,1,2.0,1.0,3,2.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,4.0,7.0,5,1,1.0,1.0,1,2.0,1.0,1.0,2.0,1.0,1.0
0,-0.015947450053876155,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,11.0,1.0,2.0,2,7.0,2.0,2.0,1,4.0,2.0,6,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,7.0,6,1,2.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0
0,-0.23005756403062477,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,6.0,1.0,2.0,1,5.0,2.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,6,1,1.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0
1,0.7325639265797581,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,8.0,1.0,2.0,2,2.0,2.0,2.0,2,3.0,1.0,2,3.0,1.0,1.0,3.0,6.0,1.0,3.0,1.0,4.0,7.0,2,1,1.0,1.0,2,2.0,1.0,1.0,1.0,1.0,2.0
